Unique.ID,country,latitude,longitude,Basin.ID,start.year,end.year,num.year,dur.year,eqr.start,eqr.end,eqr.change,richness,rich.rarefied,rich.coverage,ab,fd,trait.ses,taxa.comp,trait.comp,id.level,richness_circularity,ab_circularity,taxa_circularity,trait_circularity
ENG_062_MZB_LO_753,England,51.07335658,-2.741312919,1174098,2003,2018,10,16,1.001478486,1.011734277,0.010255791,0.995884,0.603638,-0.473548,0.469996,0.845667,-0.025632493,0.057805,0.008878,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_754,England,51.14320201,-3.082576182,1174098,2009,2018,10,10,0.819956531,0.860492949,0.040536417,2.671798,-0.439536,-2.841578,16.017471,6.028196,0.027278262,0.065886,0.002851,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_758,England,51.01964871,-3.353813181,1174098,2002,2015,8,14,1.009082057,0.954468119,-0.054613938,1.786196,0.702777,0.814779,4.188628,2.624909,-0.037422477,0.06064,0.009746,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_759,England,51.00728665,-3.167725054,1174098,2003,2014,9,12,0.960669314,1.021727924,0.061058611,-1.646738,-3.019955,-9.060156,1.357498,-5.487514,0.057059281,0.116258,0.028678,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_764,England,51.04782564,-3.352837064,1174098,2002,2018,15,17,1.01005897,0.954044494,-0.056014476,0.738016,0.219572,-0.832171,-0.458247,1.189071,-0.01173873,0.023577,0.002197,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_766,England,51.03742753,-2.976787066,1174098,2002,2017,7,16,0.748078801,0.73673454,-0.011344261,0.323076,-0.192409,-1.074931,-0.91484,0.189465,-0.003400325,0.032404,0.001058,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_768,England,51.01896695,-3.132231844,1174098,2003,2024,12,22,0.980809789,1.069674301,0.088864512,1.202439,-0.647449,-0.961996,6.084575,1.639244,-0.008808663,0.049902,0.006436,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_769,England,51.02588992,-3.072324724,1174098,2003,2024,13,22,0.981550957,1.015851108,0.034300151,2.036827,1.724739,-0.190219,1.430589,3.880551,-0.043447344,0.019199,0.010999,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_77,England,53.6843921,-1.659007677,1174178,2002,2021,8,20,0.688943242,0.819478715,0.130535473,2.101462,5.455756,4.835981,-11.995099,4.581163,0.024660622,0.029125,0.010831,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_775,England,50.48350996,-4.560901072,1173448,2002,2023,18,22,1.062816184,1.01715187,-0.045664314,-1.133906,-0.536976,-1.012481,-3.443378,-2.137096,0.065840557,0.034903,0.000261,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_776,England,50.50209874,-4.500275526,1173448,2002,2023,10,22,1.01567816,0.866950192,-0.148727968,-0.060671,-0.463799,-1.132352,2.500265,-0.246779,0.04368281,0.059012,0.01091,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_779,England,50.45533288,-4.570086855,1173448,2002,2023,8,22,1.055786396,0.990395855,-0.065390541,-1.164089,-0.100644,-1.608325,-4.708822,-1.778152,0.022079064,0.008279,0.00573,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_78,England,53.22893958,-1.415745911,1174178,2002,2018,7,17,0.852853658,0.860280513,0.007426855,1.808047,1.936598,3.063683,-0.702634,2.47997,-0.105604712,0.090012,0.02738,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_780,England,50.48368964,-4.59742414,1173448,2004,2023,11,20,1.08310856,1.06695127,-0.01615729,-0.28351,1.733369,3.16864,-7.611759,-0.279341,-0.005758348,0.010421,0.000801,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_781,England,50.49374909,-4.499552509,1173448,2002,2023,20,22,1.098784232,0.972320905,-0.126463327,-0.187133,0.454048,0.874821,-3.770111,-0.01148,0.027692362,0.027149,0.000696,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_782,England,50.54178975,-4.532439407,1173448,2002,2023,19,22,1.098604152,1.029252598,-0.069351554,-0.425555,-0.413248,-1.137151,-2.973416,-1.034517,-0.012331552,0.018542,0.002039,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_783,England,50.42116591,-4.665384073,1173448,2002,2023,18,22,1.029833684,1.034942718,0.005109034,-0.412945,0.201413,0.893925,-2.21501,-0.713069,-0.017591222,0.002362,0.001741,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_784,England,50.37376976,-4.49056723,1171230,2004,2022,8,19,1.05152016,1.082935233,0.031415074,0.519457,0.495163,0.261896,-0.543243,1.009294,-0.040220488,0.033361,0.003227,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_786,England,50.5182705,-4.130520319,1173225,2002,2023,20,22,0.987962747,1.015421058,0.027458311,0.096773,0.109173,-0.834714,-0.956217,0.4056,-0.033758458,0.014827,0.001398,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_787,England,50.55781459,-4.047023035,1173225,2002,2018,16,17,1.010223938,0.995904797,-0.014319141,-0.087453,0.32166,1.016519,-1.427957,0.971835,0.039989956,0.007414,0.001944,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_788,England,50.48373149,-4.07582021,1172857,2002,2023,12,22,1.027235664,1.032097877,0.004862213,0.106112,0.598913,-0.681325,-5.697342,-0.078146,-0.006016936,0.000352,0.001243,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_789,England,50.45447253,-4.06674826,1172857,2003,2023,11,21,1.058123439,1.080314003,0.022190564,-4.731749,-1.169258,-1.453402,-12.789557,-9.178264,-0.017104512,0.032346,0.012464,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_79,England,54.55187663,-0.800537813,1149345,2006,2024,7,19,1.041834181,0.988465203,-0.053368978,-2.305119,-1.143091,-1.951201,-5.182993,-3.620239,0.069840864,0.063287,0.018293,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_790,England,50.49293207,-4.148696962,1173225,2002,2017,8,16,0.963888731,1.065299398,0.101410666,-0.003225,0.546617,-2.273885,-2.433334,0.503375,-0.02596415,0.063312,0.010226,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_794,England,50.41291418,-4.329191301,1173733,2003,2023,13,21,1.0916801,1.029413337,-0.062266763,-0.187585,0.724924,-0.022102,-6.536953,-0.277773,-0.065331668,0.05187,0.011408,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_795,England,50.56859091,-4.457047308,1173733,2004,2022,8,19,1.084192769,0.982121442,-0.102071327,1.914757,0.396907,-0.269675,4.453699,3.731764,0.031891729,0.080988,0.006658,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_797,England,50.57176629,-4.111888835,1173225,2002,2014,7,13,0.917025422,1.031649426,0.114624004,0.421254,2.025177,1.662152,-4.444945,-0.224999,-0.04418946,0.071549,0.013969,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_799,England,50.47155346,-4.077823392,1172857,2002,2023,18,22,1.002628433,0.992855457,-0.009772976,0.973581,1.276595,-0.718059,-2.342389,1.865682,-0.046758393,0.05163,0.00497,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_804,England,50.16487802,-5.432976685,1173223,2002,2021,8,20,0.993069545,0.987398712,-0.005670834,0.447893,0.191547,-2.064391,-1.303084,1.343469,-0.01506236,0.043418,0.008978,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_805,England,50.04976848,-5.632238736,1148950,2003,2022,18,20,0.898528479,0.985015266,0.086486787,1.001041,1.498389,2.8466,-3.277031,1.814605,-0.041649347,0.033291,0.00101,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_807,England,50.11231314,-5.605772953,1143689,2003,2023,13,21,0.943757947,0.919529491,-0.024228456,-0.051094,0.246725,-2.126785,-1.65834,0.264209,0.049308753,0.019032,0.000436,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_808,England,50.12665488,-5.525542163,1158290,2003,2017,7,15,0.881793251,0.912024499,0.030231247,1.803805,-0.151893,-2.506568,4.560004,4.616628,0.03192717,0.044307,0.015495,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_812,England,50.34259458,-5.15563455,1160507,2002,2022,16,21,0.809991949,0.887819551,0.077827601,2.12818,1.341315,1.061532,3.410501,5.074729,-0.047021107,0.000958,0.008122,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_816,England,50.13765368,-5.244161138,1173221,2002,2017,7,16,0.998609421,0.964341185,-0.034268236,-1.746767,-1.875581,-3.904481,1.237909,-3.121795,-0.015089912,0.031805,0.01444,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_817,England,50.10792698,-5.552563567,1143689,2002,2019,15,18,0.949337408,0.91049328,-0.038844128,0.149442,-1.999824,-8.366824,8.099369,0.682192,-0.012430145,0.051385,0.020362,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_818,England,50.11512311,-5.590593632,1143689,2002,2023,13,22,1.034291293,0.980978139,-0.053313154,-0.887128,0.892945,4.074447,-8.156363,-1.661942,0.024343439,0.036203,0.010141,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_819,England,50.10692918,-5.573333281,1143689,2002,2023,11,22,0.927821127,0.926421525,-0.001399602,0.142955,-0.584796,-2.92495,-0.525768,0.056029,0.060379735,0.008899,0.005105,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_820,England,50.75984613,-2.86165016,1156293,2002,2022,13,21,0.82265093,0.991304644,0.168653714,1.803627,1.165752,0.951975,-0.008652,3.679604,-0.029215075,0.049901,0.005465,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_828,England,50.64029223,-2.479350048,1173450,2005,2022,8,18,0.913858011,1.034699717,0.120841706,-0.46847,0.48553,2.463588,-5.738373,-0.56373,-0.086132127,0.073578,0.015702,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_83,England,54.32055303,-1.511525079,1174178,2002,2015,7,14,1.079950601,1.065739782,-0.014210819,-0.513481,-1.106037,-3.276405,0.041,-0.548919,0.015598154,0.037284,0.010466,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_830,England,50.63058687,-2.475419444,1173450,2003,2016,11,14,0.957178569,1.023944143,0.066765574,5.152801,3.857406,6.592008,9.762255,11.090726,-0.013518657,0.079567,0.0179,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_831,England,50.65146486,-2.474145316,1173450,2003,2019,8,17,0.76119252,0.893271105,0.132078584,1.109145,0.102474,-0.468513,4.416906,2.769805,-0.05546177,0.052215,0.011136,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_833,England,51.2177213,-3.577823456,1146817,2004,2023,15,20,1.069484187,1.026412283,-0.043071904,-0.308354,-0.404929,-0.898442,-2.21167,-1.009645,0.001751026,0.030046,0.003508,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_834,England,51.17407626,-3.349548341,1146911,2002,2023,20,22,0.960274997,1.024076961,0.063801964,-1.136274,-0.881136,-3.503194,-1.657353,-2.305049,-0.00530947,0.053545,0.009365,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_838,England,51.36526899,-0.934551611,1172947,2002,2014,10,13,0.996514748,0.870185391,-0.126329357,-6.6981,-3.60842,-5.138003,-10.913129,-13.399241,0.089419262,0.0092,0.01333,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_840,England,51.41372025,-0.903660828,1172947,2002,2023,9,22,0.911555924,0.757355931,-0.154199993,-0.663409,-0.588936,-3.914191,-0.510106,-1.577037,-0.044939784,0.062466,0.006228,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_841,England,51.19088224,-0.175245011,1172947,2002,2024,7,23,0.770713279,0.713373921,-0.057339359,-1.893303,-2.960029,-7.403229,-3.244205,-4.382522,-0.006624363,0.067975,0.023675,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_844,England,51.86775236,-0.267988304,1172947,2002,2022,20,21,0.976555191,1.096229224,0.119674033,-0.461328,-1.34416,-2.329929,0.545698,-1.347248,0.015382175,0.011595,0.000338,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_846,England,51.83752069,-0.220943416,1172947,2002,2020,16,19,0.964132853,1.00940013,0.045267277,2.938841,1.799927,6.7403,2.765532,5.149271,-0.027455404,0.003171,0.024146,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_848,England,51.76465481,-0.367582426,1172947,2002,2023,21,22,0.92552555,1.043155594,0.117630045,1.06052,-0.735064,-0.926375,5.018509,1.814417,-0.02089028,0.055714,0.005957,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_849,England,51.92218947,-0.121949424,1172947,2004,2023,17,20,0.725911134,0.804827298,0.078916164,2.018648,-1.930932,-3.912544,13.727261,4.520221,-0.008024208,0.019774,0.007936,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_850,England,51.8937148,-0.140853227,1172947,2004,2021,9,18,0.798232355,0.813172669,0.014940314,-2.659342,-0.371815,-1.269138,-4.152974,-4.149471,0.045641842,0.057885,0.023336,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_851,England,51.68324275,-0.670220626,1172947,2002,2023,16,22,0.801552484,0.860101104,0.058548619,2.705927,1.544913,-1.515011,2.822941,5.908425,-0.015365598,0.04923,0.011236,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_852,England,51.76307682,-0.477742917,1172947,2002,2023,22,22,0.856240502,1.092198123,0.235957621,-0.235879,-4.63444,-10.47018,14.152898,0.063638,0.014245312,0.088755,0.028354,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_853,England,51.79054828,-0.507281006,1172947,2002,2023,22,22,0.790221162,0.823702059,0.033480897,1.810433,-1.170681,-3.907277,11.898744,4.11174,0.006455111,0.016977,0.006606,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_855,England,51.65941429,0.230763013,1172947,2002,2015,13,14,0.883738273,1.026347259,0.142608987,1.018754,-0.192987,2.59139,4.078399,0.350349,-0.008556674,0.044681,0.007445,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_860,England,51.64850716,-0.580437136,1172947,2003,2023,15,21,0.883307807,0.910226161,0.026918354,1.892299,-0.134573,0.187151,7.881165,4.656858,-0.02871933,0.013081,0.00793,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_861,England,51.61003327,-0.557043464,1172947,2003,2021,12,19,0.823602748,0.821303533,-0.002299216,-1.293737,-3.509589,-4.679416,9.792409,-1.029722,0.013515848,0.058471,0.009245,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_862,England,51.82400666,-0.43401438,1172947,2002,2022,18,21,0.58144951,0.682532773,0.101083263,1.658177,1.41726,1.636538,-3.984156,3.011776,-0.00151036,0.04878,0.018471,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_863,England,51.81347723,-0.394702071,1172947,2002,2023,11,22,0.747518536,0.78455202,0.037033484,0.539101,0.372871,0.574602,-4.445041,0.771782,0.025505755,0.032681,0.01395,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_865,England,51.87699261,-0.281245934,1172947,2002,2023,22,22,0.93125192,0.945182251,0.013930331,0.646848,-0.351905,-2.914587,0.96632,0.943891,0.005665312,0.001943,0.002483,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_866,England,51.79327108,-0.392635903,1172947,2002,2023,18,22,0.885689188,0.852543574,-0.033145614,1.265812,1.308372,5.435893,0.56633,2.263926,0.022784706,0.034818,0.011468,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_868,England,51.79325482,-0.400669943,1172947,2002,2022,16,21,0.485910269,0.595552361,0.109642092,4.574234,1.564305,-1.53142,7.701571,9.590219,0.049423849,0.017088,0.001919,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_869,England,51.62136699,-0.046937282,1172947,2003,2024,8,22,0.654384544,0.693692725,0.039308182,0.862504,1.282048,3.298612,-3.199847,2.037553,0.033084125,0.037866,0.016398,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_87,England,54.30024021,-1.860294742,1174178,2002,2016,11,15,1.010610393,1.087917693,0.0773073,0.897032,1.166093,2.434601,-0.761238,0.979007,-0.136677433,0.06182,0.008945,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_870,England,51.64950146,-0.100975174,1172947,2004,2021,10,18,0.701659605,0.760620822,0.058961217,1.71435,1.087369,1.179609,1.075978,3.433839,0.024436024,0.010047,0.009093,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_872,England,51.87694479,-0.405473388,1172947,2002,2023,14,22,0.598322321,0.595680329,-0.002641992,0.32611,-1.068233,-4.965387,5.063131,0.432734,-0.043703663,0.035339,0.01364,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_873,England,51.63676343,-0.479808943,1172947,2004,2019,7,16,0.933988997,1.021065291,0.087076294,-0.710299,-1.422369,-1.200807,0.749813,-2.478129,0.080768229,0.10323,0.003874,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_874,England,51.70247128,-0.614505672,1172947,2007,2023,14,17,0.88204119,0.874603613,-0.007437577,0.458333,0.039194,-0.567803,1.775465,1.800808,0.039172683,0.020887,0.012711,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_876,England,51.74590044,-0.335767243,1172947,2008,2022,14,15,0.988433497,0.912263784,-0.076169713,0.804949,-1.087164,-4.535288,1.298972,2.059738,0.064127712,0.046622,0.011097,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_878,England,51.44333031,-0.371943908,1172947,2002,2023,12,22,0.985041413,1.099162245,0.114120832,1.169775,-0.066713,-0.808894,2.495616,1.965046,-0.029843624,0.041908,0.01182,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_879,England,51.84814472,0.0746631,1172947,2002,2023,20,22,0.930679649,0.96059338,0.029913731,2.980265,3.869845,5.629607,-4.171295,6.023357,-0.02061959,0.012963,0.016026,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_88,England,54.20407037,-1.586560554,1174178,2002,2016,10,15,1.002675907,1.07297404,0.070298133,-0.957053,0.919091,0.934939,-10.351466,-2.837506,-0.038528554,0.077956,0.005375,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_880,England,51.89964211,0.179732685,1172947,2004,2023,16,20,0.883672743,0.892462186,0.008789443,0.840486,1.0978,1.995765,0.238521,1.243534,-0.101187878,0.036873,0.008825,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_882,England,51.72306134,-0.337749621,1172947,2002,2023,19,22,0.945870887,1.063259759,0.117388872,-0.523952,-2.112663,-6.477589,1.560707,-1.001244,0.042127168,0.034186,0.009296,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_885,England,51.39722791,-0.275914519,1172947,2002,2016,7,15,0.874085098,0.839757218,-0.03432788,-0.886741,-1.272569,-0.671975,3.540273,-1.41566,0.016753887,0.049668,0.013417,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_886,England,51.60692056,0.257173754,1172947,2002,2020,10,19,0.686991753,0.794709094,0.107717341,-0.419166,-0.540796,-2.139913,1.263665,0.051331,0.015958847,0.067371,0.015455,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_887,England,51.58706995,0.165243076,1172947,2002,2021,9,20,0.686592931,0.772959934,0.086367003,0.696794,0.54543,-0.166369,1.407328,1.284572,-0.040525414,0.037745,0.013455,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_888,England,51.73938432,0.219592777,1172947,2003,2023,10,21,0.795858583,1.03904229,0.243183708,2.491105,1.258171,-0.575012,5.171096,5.009718,-0.086529548,0.063736,0.011509,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_889,England,51.50847765,-0.342862719,1172947,2003,2024,9,22,0.729026555,0.711468348,-0.017558207,2.298182,0.661546,-0.382263,7.200691,4.276311,-0.055966862,0.002866,0.006981,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_89,England,54.09731712,-1.394693981,1174178,2002,2016,10,15,0.948299473,1.042926003,0.09462653,-1.221567,2.149686,6.933811,-13.517885,-2.848758,-0.039879959,0.095794,0.017489,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_890,England,51.57814297,-0.516316464,1172947,2002,2023,22,22,0.894535129,1.011559836,0.117024707,4.081404,-0.577093,-2.421206,9.687838,9.224478,-0.025766986,0.029506,0.003435,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_891,England,51.44053869,-0.535255512,1172947,2002,2023,15,22,0.896837687,1.098830259,0.201992572,1.35291,0.390629,-0.099234,3.062454,2.951747,-0.026806937,0.010393,0.009588,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_892,England,51.7553782,0.005206696,1172947,2004,2016,10,13,0.788080893,0.797891356,0.009810463,-0.35166,-2.185118,-3.410057,4.725195,-2.834973,-0.095926248,0.057491,0.021042,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_893,England,51.86161765,-0.11684695,1172947,2002,2023,21,22,0.756918458,1.027935231,0.271016772,0.870159,-0.65804,-2.375395,7.436101,1.686453,-0.058264304,0.060314,0.002281,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_894,England,51.86831454,-0.128536637,1172947,2002,2023,12,22,0.805146726,0.796755853,-0.008390873,1.192343,-1.048293,-0.09702,8.168118,2.664326,-0.043488056,0.08424,0.010647,Family,FALSE,FALSE,FALSE,FALSE
ENG_062_MZB_LO_897,England,51.66135554,0.135525123,1172947,2003,2021,8,19,0.760142037,0.836975018,0.076832981,2.431152,2.053611,2.506534,0.917808,4.717076,-0.04779608,0.0137,0.009301,Family,FALSE,FALSE,FALSE,FALSE
